sku_id,sku_name,category,sub_category,brand,cost_price,base_price,weight_kg,supplier_id,lead_time_days,reorder_point,safety_stock
SKU_00203,Brand_CA Cookware Item 203,Home & Kitchen,Cookware,Brand_CA,44.67,91.86,1.49,SUPP_039,12,45,8
SKU_00204,Brand_HE Sportswear Item 204,Apparel,Sportswear,Brand_HE,89.55,162.22,0.69,SUPP_037,15,36,6
SKU_00205,Brand_AB Audio Item 205,Electronics,Audio,Brand_AB,28.25,45.42,0.57,SUPP_005,14,60,9
SKU_00206,Brand_AC Household Supplies Item 206,Groceries & Essentials,Household Supplies,Brand_AC,20.15,30.95,1.73,SUPP_022,3,164,45
SKU_00207,Brand_BC Personal Care Item 207,Groceries & Essentials,Personal Care,Brand_BC,17.38,26.4,0.39,SUPP_022,11,20,4
SKU_00208,Brand_DA Beverages Item 208,Groceries & Essentials,Beverages,Brand_DA,12.38,17.27,2.48,SUPP_012,9,25,5
SKU_00209,Brand_DE Computers Item 209,Electronics,Computers,Brand_DE,244.98,349.34,1.77,SUPP_040,12,24,4
SKU_00210,Brand_DA Cookware Item 210,Home & Kitchen,Cookware,Brand_DA,100.48,197.69,0.16,SUPP_012,7,14,3
SKU_00211,Brand_EA Men's Wear Item 211,Apparel,Men's Wear,Brand_EA,78.19,169.41,0.65,SUPP_002,29,57,7
SKU_00212,Brand_BA Outdoor Recreation Item 212,Sports & Outdoors,Outdoor Recreation,Brand_BA,162.89,278.4,1.35,SUPP_035,29,50,6
SKU_00213,Brand_HC Outdoor Recreation Item 213,Sports & Outdoors,Outdoor Recreation,Brand_HC,127.36,225.36,1.24,SUPP_018,23,148,18
SKU_00214,Brand_CD Home Decor Item 214,Home & Kitchen,Home Decor,Brand_CD,56.42,87.41,0.35,SUPP_009,9,22,4
SKU_00215,Brand_EE Outdoor Recreation Item 215,Sports & Outdoors,Outdoor Recreation,Brand_EE,31.34,59.4,3.94,SUPP_002,23,36,5
SKU_00216,Brand_AC Oral Care Item 216,Health & Beauty,Oral Care,Brand_AC,26.41,51.45,0.79,SUPP_035,12,36,6
SKU_00217,Brand_IE Personal Care Item 217,Groceries & Essentials,Personal Care,Brand_IE,33.25,43.55,0.66,SUPP_012,6,18,4
SKU_00218,Brand_IC Computers Item 218,Electronics,Computers,Brand_IC,214.32,297.84,0.19,SUPP_002,25,42,5
SKU_00219,Brand_JE Footwear Item 219,Apparel,Footwear,Brand_JE,45.59,128.77,0.51,SUPP_031,12,17,3
SKU_00220,Brand_BB Storage & Org Item 220,Home & Kitchen,Storage & Org,Brand_BB,92.64,175.99,1.6,SUPP_016,14,97,15
SKU_00221,Brand_FD Personal Care Item 221,Groceries & Essentials,Personal Care,Brand_FD,19.04,24.9,0.31,SUPP_036,6,17,4
SKU_00222,Brand_BB Storage & Org Item 222,Home & Kitchen,Storage & Org,Brand_BB,53.0,109.39,2.08,SUPP_027,28,469,52
SKU_00223,Brand_EA Footwear Item 223,Apparel,Footwear,Brand_EA,22.81,55.65,0.32,SUPP_038,16,63,9
SKU_00224,Brand_JE Women's Wear Item 224,Apparel,Women's Wear,Brand_JE,70.31,175.95,4.91,SUPP_045,13,32,5
SKU_00225,Brand_EA Footwear Item 225,Apparel,Footwear,Brand_EA,12.81,33.37,0.52,SUPP_026,27,76,9
SKU_00226,Brand_FD Sportswear Item 226,Apparel,Sportswear,Brand_FD,28.12,77.92,0.31,SUPP_038,26,109,13
SKU_00227,Brand_JC Outdoor Recreation Item 227,Sports & Outdoors,Outdoor Recreation,Brand_JC,55.81,108.59,0.54,SUPP_029,17,48,7
SKU_00228,Brand_BC Snacks Item 228,Groceries & Essentials,Snacks,Brand_BC,21.5,29.56,0.2,SUPP_022,10,95,17
SKU_00229,Brand_AA Wearables Item 229,Electronics,Wearables,Brand_AA,230.58,310.9,0.23,SUPP_023,17,74,11
SKU_00230,Brand_ED Vitamins & Supplements Item 230,Health & Beauty,Vitamins & Supplements,Brand_ED,42.06,115.04,0.75,SUPP_017,18,621,84
SKU_00231,Brand_BB Camping Item 231,Sports & Outdoors,Camping,Brand_BB,82.67,133.87,1.3,SUPP_028,17,34,5
SKU_00232,Brand_DB Wearables Item 232,Electronics,Wearables,Brand_DB,250.34,355.38,5.69,SUPP_031,21,37,5
SKU_00233,Brand_CD Wearables Item 233,Electronics,Wearables,Brand_CD,190.03,295.1,0.16,SUPP_041,24,51,6
SKU_00234,Brand_HE Smart Home Item 234,Electronics,Smart Home,Brand_HE,175.37,276.82,2.17,SUPP_002,8,14,3
SKU_00235,Brand_BD Women's Wear Item 235,Apparel,Women's Wear,Brand_BD,34.76,75.17,0.84,SUPP_025,27,358,41
SKU_00236,Brand_ID Accessories Item 236,Apparel,Accessories,Brand_ID,56.9,95.34,7.42,SUPP_032,16,124,18
SKU_00237,Brand_EA Haircare Item 237,Health & Beauty,Haircare,Brand_EA,9.53,31.2,2.17,SUPP_013,18,107,15
SKU_00238,Brand_EB Storage & Org Item 238,Home & Kitchen,Storage & Org,Brand_EB,113.93,246.32,0.17,SUPP_022,24,34,4
SKU_00239,Brand_FB Home Decor Item 239,Home & Kitchen,Home Decor,Brand_FB,33.61,61.24,2.86,SUPP_050,19,49,7
SKU_00240,Brand_AC Cookware Item 240,Home & Kitchen,Cookware,Brand_AC,29.28,46.38,1.39,SUPP_019,11,18,3
SKU_00241,Brand_ID Beverages Item 241,Groceries & Essentials,Beverages,Brand_ID,31.75,39.96,0.42,SUPP_005,12,54,9
SKU_00242,Brand_JA Accessories Item 242,Apparel,Accessories,Brand_JA,49.36,115.32,0.81,SUPP_039,18,62,9
SKU_00243,Brand_CB Accessories Item 243,Electronics,Accessories,Brand_CB,11.88,19.8,2.23,SUPP_017,17,96,14
SKU_00244,Brand_HB Vitamins & Supplements Item 244,Health & Beauty,Vitamins & Supplements,Brand_HB,19.43,49.93,2.37,SUPP_004,7,13,3
SKU_00245,Brand_BE Small Appliances Item 245,Home & Kitchen,Small Appliances,Brand_BE,30.72,50.05,0.84,SUPP_038,23,82,10
SKU_00246,Brand_ED Packaged Foods Item 246,Groceries & Essentials,Packaged Foods,Brand_ED,20.03,27.15,1.33,SUPP_037,10,48,9
SKU_00247,Brand_DD Cosmetics Item 247,Health & Beauty,Cosmetics,Brand_DD,40.28,78.56,1.88,SUPP_049,16,98,14
SKU_00248,Brand_DD Home Decor Item 248,Home & Kitchen,Home Decor,Brand_DD,62.32,99.63,2.09,SUPP_048,7,12,3
SKU_00249,Brand_FC Footwear Item 249,Apparel,Footwear,Brand_FC,65.91,179.72,1.64,SUPP_047,26,104,12
SKU_00250,Brand_CE Packaged Foods Item 250,Groceries & Essentials,Packaged Foods,Brand_CE,31.26,44.62,2.12,SUPP_006,12,46,8
SKU_00251,Brand_BE Accessories Item 251,Apparel,Accessories,Brand_BE,16.9,39.77,1.42,SUPP_050,22,103,13
SKU_00252,Brand_DD Camping Item 252,Sports & Outdoors,Camping,Brand_DD,196.9,300.66,0.81,SUPP_042,14,42,7
SKU_00253,Brand_HA Household Supplies Item 253,Groceries & Essentials,Household Supplies,Brand_HA,24.63,29.32,3.61,SUPP_006,5,16,4
SKU_00254,Brand_JA Cookware Item 254,Home & Kitchen,Cookware,Brand_JA,21.23,42.48,1.7,SUPP_044,10,14,3
SKU_00255,Brand_FE Women's Wear Item 255,Apparel,Women's Wear,Brand_FE,30.13,55.97,3.65,SUPP_022,19,37,5
SKU_00256,Brand_EE Bedding Item 256,Home & Kitchen,Bedding,Brand_EE,46.0,74.35,2.98,SUPP_013,17,24,4
SKU_00257,Brand_EA Skincare Item 257,Health & Beauty,Skincare,Brand_EA,14.97,41.93,0.24,SUPP_004,19,24,4
SKU_00258,Brand_ED Home Decor Item 258,Home & Kitchen,Home Decor,Brand_ED,126.67,221.71,2.74,SUPP_015,20,104,14
SKU_00259,Brand_AE Outdoor Recreation Item 259,Sports & Outdoors,Outdoor Recreation,Brand_AE,170.69,257.93,0.72,SUPP_003,28,534,60
SKU_00260,Brand_IA Beverages Item 260,Groceries & Essentials,Beverages,Brand_IA,7.19,8.93,0.53,SUPP_033,9,44,8
SKU_00261,Brand_GD Household Supplies Item 261,Groceries & Essentials,Household Supplies,Brand_GD,27.79,33.22,1.95,SUPP_028,3,14,4
SKU_00262,Brand_AA Women's Wear Item 262,Apparel,Women's Wear,Brand_AA,14.49,39.85,2.95,SUPP_010,11,17,3
SKU_00263,Brand_HD Vitamins & Supplements Item 263,Health & Beauty,Vitamins & Supplements,Brand_HD,13.82,39.13,0.28,SUPP_022,14,315,48
SKU_00264,Brand_GB Cookware Item 264,Home & Kitchen,Cookware,Brand_GB,118.65,219.31,2.23,SUPP_007,26,81,10
SKU_00265,Brand_CE Accessories Item 265,Apparel,Accessories,Brand_CE,20.99,39.15,4.5,SUPP_022,17,451,63
SKU_00266,Brand_EE Bedding Item 266,Home & Kitchen,Bedding,Brand_EE,123.75,228.21,1.13,SUPP_003,12,30,5
SKU_00267,Brand_JE Packaged Foods Item 267,Groceries & Essentials,Packaged Foods,Brand_JE,23.3,35.46,0.44,SUPP_043,12,18,3
SKU_00268,Brand_HA Men's Wear Item 268,Apparel,Men's Wear,Brand_HA,47.51,118.61,0.86,SUPP_037,25,239,28
SKU_00269,Brand_DE Personal Care Item 269,Groceries & Essentials,Personal Care,Brand_DE,28.48,36.21,3.02,SUPP_006,5,56,13
SKU_00270,Brand_FC Audio Item 270,Electronics,Audio,Brand_FC,19.99,29.52,2.08,SUPP_001,22,35,5
SKU_00271,Brand_GB Packaged Foods Item 271,Groceries & Essentials,Packaged Foods,Brand_GB,27.45,36.65,5.22,SUPP_009,9,15,3
SKU_00272,Brand_AD Bedding Item 272,Home & Kitchen,Bedding,Brand_AD,125.13,221.66,0.37,SUPP_028,11,40,7
SKU_00273,Brand_DE Beverages Item 273,Groceries & Essentials,Beverages,Brand_DE,8.83,11.41,5.54,SUPP_034,14,115,18
SKU_00274,Brand_BA Haircare Item 274,Health & Beauty,Haircare,Brand_BA,28.05,92.59,3.57,SUPP_019,16,46,7
SKU_00275,Brand_EB Women's Wear Item 275,Apparel,Women's Wear,Brand_EB,74.89,159.81,0.52,SUPP_003,10,20,4
SKU_00276,Brand_JB Audio Item 276,Electronics,Audio,Brand_JB,211.18,340.74,1.56,SUPP_018,23,170,21
SKU_00277,Brand_GE Packaged Foods Item 277,Groceries & Essentials,Packaged Foods,Brand_GE,5.63,7.87,0.69,SUPP_033,10,14,3
SKU_00278,Brand_DE Cookware Item 278,Home & Kitchen,Cookware,Brand_DE,125.3,210.89,1.64,SUPP_001,10,87,15
SKU_00279,Brand_GE Accessories Item 279,Apparel,Accessories,Brand_GE,52.21,139.55,0.5,SUPP_046,18,111,15
SKU_00280,Brand_GC Bedding Item 280,Home & Kitchen,Bedding,Brand_GC,91.97,170.98,0.28,SUPP_006,20,56,8
SKU_00281,Brand_DD Vitamins & Supplements Item 281,Health & Beauty,Vitamins & Supplements,Brand_DD,41.93,97.47,0.13,SUPP_030,12,66,11
SKU_00282,Brand_DD Skincare Item 282,Health & Beauty,Skincare,Brand_DD,39.7,109.83,2.55,SUPP_046,17,290,40
SKU_00283,Brand_DD Storage & Org Item 283,Home & Kitchen,Storage & Org,Brand_DD,71.52,117.96,0.29,SUPP_047,10,16,3
SKU_00284,Brand_EE Men's Wear Item 284,Apparel,Men's Wear,Brand_EE,59.15,112.52,0.63,SUPP_014,18,24,4
SKU_00285,Brand_IA Haircare Item 285,Health & Beauty,Haircare,Brand_IA,13.57,44.81,1.58,SUPP_046,20,37,5
SKU_00286,Brand_GE Home Decor Item 286,Home & Kitchen,Home Decor,Brand_GE,119.19,248.91,1.21,SUPP_011,11,22,4
SKU_00287,Brand_GC Sportswear Item 287,Apparel,Sportswear,Brand_GC,71.32,164.82,2.75,SUPP_009,10,14,3
SKU_00288,Brand_CB Home Decor Item 288,Home & Kitchen,Home Decor,Brand_CB,103.66,195.73,3.45,SUPP_046,28,104,12
SKU_00289,Brand_FD Personal Care Item 289,Groceries & Essentials,Personal Care,Brand_FD,25.74,31.25,0.5,SUPP_004,14,43,7
SKU_00290,Brand_ED Bedding Item 290,Home & Kitchen,Bedding,Brand_ED,55.97,123.5,0.57,SUPP_034,12,17,3
SKU_00291,Brand_CB Men's Wear Item 291,Apparel,Men's Wear,Brand_CB,11.11,19.67,0.59,SUPP_006,10,29,5
SKU_00292,Brand_HE Packaged Foods Item 292,Groceries & Essentials,Packaged Foods,Brand_HE,22.59,28.46,0.45,SUPP_014,8,68,13
SKU_00293,Brand_DE Smart Home Item 293,Electronics,Smart Home,Brand_DE,95.73,162.4,1.37,SUPP_033,16,33,5
SKU_00294,Brand_ED Fitness Gear Item 294,Sports & Outdoors,Fitness Gear,Brand_ED,59.18,110.33,1.24,SUPP_037,16,58,9
SKU_00295,Brand_JA Smart Home Item 295,Electronics,Smart Home,Brand_JA,119.03,211.01,0.37,SUPP_019,14,38,6
SKU_00296,Brand_IE Household Supplies Item 296,Groceries & Essentials,Household Supplies,Brand_IE,24.64,31.17,2.0,SUPP_012,14,99,15
SKU_00297,Brand_JA Smart Home Item 297,Electronics,Smart Home,Brand_JA,191.08,327.14,0.16,SUPP_023,24,46,6
SKU_00298,Brand_HA Cookware Item 298,Home & Kitchen,Cookware,Brand_HA,17.06,32.15,1.3,SUPP_018,23,31,4
SKU_00299,Brand_HD Audio Item 299,Electronics,Audio,Brand_HD,187.86,305.83,0.77,SUPP_002,17,64,9
SKU_00300,Brand_BD Packaged Foods Item 300,Groceries & Essentials,Packaged Foods,Brand_BD,27.95,39.63,0.29,SUPP_039,4,16,4
SKU_00301,Brand_DB Haircare Item 301,Health & Beauty,Haircare,Brand_DB,25.77,54.11,1.1,SUPP_041,17,43,6
SKU_00302,Brand_GA Skincare Item 302,Health & Beauty,Skincare,Brand_GA,34.49,89.13,2.9,SUPP_025,15,40,6
SKU_00303,Brand_HC Cookware Item 303,Home & Kitchen,Cookware,Brand_HC,57.44,117.14,2.69,SUPP_030,18,199,27
SKU_00304,Brand_JC Packaged Foods Item 304,Groceries & Essentials,Packaged Foods,Brand_JC,13.33,18.27,1.93,SUPP_032,3,13,4
SKU_00305,Brand_HB Personal Care Item 305,Groceries & Essentials,Personal Care,Brand_HB,5.75,8.56,0.74,SUPP_007,6,16,4
SKU_00306,Brand_FC Snacks Item 306,Groceries & Essentials,Snacks,Brand_FC,14.19,16.98,0.89,SUPP_035,3,6,2
SKU_00307,Brand_JC Haircare Item 307,Health & Beauty,Haircare,Brand_JC,36.55,69.8,0.37,SUPP_012,9,18,4
SKU_00308,Brand_CA Camping Item 308,Sports & Outdoors,Camping,Brand_CA,99.48,143.71,0.15,SUPP_045,19,48,7
SKU_00309,Brand_CE Accessories Item 309,Apparel,Accessories,Brand_CE,13.24,33.85,0.79,SUPP_030,14,42,7
SKU_00310,Brand_BD Snacks Item 310,Groceries & Essentials,Snacks,Brand_BD,4.55,6.25,0.35,SUPP_049,3,10,3
SKU_00311,Brand_AE Sportswear Item 311,Apparel,Sportswear,Brand_AE,43.09,92.28,0.38,SUPP_037,30,211,23
SKU_00312,Brand_GD Snacks Item 312,Groceries & Essentials,Snacks,Brand_GD,26.58,32.63,1.16,SUPP_032,14,26,4
SKU_00313,Brand_AA Cosmetics Item 313,Health & Beauty,Cosmetics,Brand_AA,21.74,72.46,0.34,SUPP_028,6,21,5
SKU_00314,Brand_GE Beverages Item 314,Groceries & Essentials,Beverages,Brand_GE,21.34,28.99,1.55,SUPP_018,7,40,8
SKU_00315,Brand_DB Computers Item 315,Electronics,Computers,Brand_DB,176.97,251.22,5.09,SUPP_037,8,44,9
SKU_00316,Brand_EA Personal Care Item 316,Groceries & Essentials,Personal Care,Brand_EA,21.67,25.85,1.81,SUPP_011,11,101,17
SKU_00317,Brand_DD Fitness Gear Item 317,Sports & Outdoors,Fitness Gear,Brand_DD,207.32,343.63,3.09,SUPP_026,13,28,5
SKU_00318,Brand_CA Footwear Item 318,Apparel,Footwear,Brand_CA,50.41,133.92,1.01,SUPP_050,28,103,12
SKU_00319,Brand_GE Household Supplies Item 319,Groceries & Essentials,Household Supplies,Brand_GE,37.58,44.84,0.1,SUPP_048,3,28,8
SKU_00320,Brand_HC Vitamins & Supplements Item 320,Health & Beauty,Vitamins & Supplements,Brand_HC,24.12,57.11,1.58,SUPP_003,20,113,15
SKU_00321,Brand_AC Camping Item 321,Sports & Outdoors,Camping,Brand_AC,38.43,60.04,0.77,SUPP_010,11,26,5
SKU_00322,Brand_FE Cookware Item 322,Home & Kitchen,Cookware,Brand_FE,151.08,247.73,7.95,SUPP_047,14,30,5
SKU_00323,Brand_HA Audio Item 323,Electronics,Audio,Brand_HA,213.72,290.31,0.11,SUPP_025,14,83,13
SKU_00324,Brand_HA Cookware Item 324,Home & Kitchen,Cookware,Brand_HA,99.43,157.26,1.1,SUPP_035,20,41,6
SKU_00325,Brand_GE Storage & Org Item 325,Home & Kitchen,Storage & Org,Brand_GE,17.89,36.64,4.53,SUPP_008,8,11,2
SKU_00326,Brand_HE Accessories Item 326,Electronics,Accessories,Brand_HE,137.59,232.77,1.94,SUPP_017,8,13,3
SKU_00327,Brand_GD Personal Care Item 327,Groceries & Essentials,Personal Care,Brand_GD,15.48,19.56,0.35,SUPP_039,9,98,18
SKU_00328,Brand_HD Accessories Item 328,Apparel,Accessories,Brand_HD,56.82,104.23,0.15,SUPP_001,28,63,7
SKU_00329,Brand_EC Beverages Item 329,Groceries & Essentials,Beverages,Brand_EC,15.83,21.6,1.57,SUPP_032,6,27,6
SKU_00330,Brand_FC Snacks Item 330,Groceries & Essentials,Snacks,Brand_FC,25.82,37.46,1.31,SUPP_046,6,11,3
SKU_00331,Brand_CB Bedding Item 331,Home & Kitchen,Bedding,Brand_CB,48.76,78.23,1.59,SUPP_031,17,34,5
SKU_00332,Brand_GA Beverages Item 332,Groceries & Essentials,Beverages,Brand_GA,20.36,24.22,0.58,SUPP_049,8,83,16
SKU_00333,Brand_BA Beverages Item 333,Groceries & Essentials,Beverages,Brand_BA,35.4,42.47,4.11,SUPP_005,11,27,5
SKU_00334,Brand_GD Footwear Item 334,Apparel,Footwear,Brand_GD,40.33,108.06,4.4,SUPP_044,28,287,32
SKU_00335,Brand_HB Sportswear Item 335,Apparel,Sportswear,Brand_HB,60.72,127.42,0.84,SUPP_017,19,29,4
SKU_00336,Brand_CC Footwear Item 336,Apparel,Footwear,Brand_CC,71.42,174.3,4.62,SUPP_037,24,324,39
SKU_00337,Brand_DD Sportswear Item 337,Apparel,Sportswear,Brand_DD,70.68,120.22,0.77,SUPP_019,25,59,7
SKU_00338,Brand_JB Vitamins & Supplements Item 338,Health & Beauty,Vitamins & Supplements,Brand_JB,13.65,29.81,0.79,SUPP_048,11,66,11
SKU_00339,Brand_HA Household Supplies Item 339,Groceries & Essentials,Household Supplies,Brand_HA,25.67,33.09,3.16,SUPP_031,8,77,15
SKU_00340,Brand_EC Accessories Item 340,Apparel,Accessories,Brand_EC,9.04,18.04,4.11,SUPP_045,13,71,11
SKU_00341,Brand_ID Sportswear Item 341,Apparel,Sportswear,Brand_ID,61.15,126.61,1.4,SUPP_021,30,59,7
SKU_00342,Brand_JD Men's Wear Item 342,Apparel,Men's Wear,Brand_JD,59.44,103.36,1.85,SUPP_010,22,53,7
SKU_00343,Brand_HA Men's Wear Item 343,Apparel,Men's Wear,Brand_HA,38.85,81.49,0.88,SUPP_014,26,261,30
SKU_00344,Brand_IC Accessories Item 344,Apparel,Accessories,Brand_IC,81.76,173.87,1.8,SUPP_025,29,78,9
SKU_00345,Brand_HE Men's Wear Item 345,Apparel,Men's Wear,Brand_HE,100.06,175.97,0.13,SUPP_028,24,155,19
SKU_00346,Brand_EE Computers Item 346,Electronics,Computers,Brand_EE,237.34,336.48,1.64,SUPP_033,18,22,3
SKU_00347,Brand_CC Sportswear Item 347,Apparel,Sportswear,Brand_CC,68.85,159.71,1.29,SUPP_007,17,104,15
SKU_00348,Brand_EB Small Appliances Item 348,Home & Kitchen,Small Appliances,Brand_EB,114.74,225.87,4.26,SUPP_004,8,26,5
SKU_00349,Brand_FA Home Decor Item 349,Home & Kitchen,Home Decor,Brand_FA,110.69,239.87,2.41,SUPP_004,26,85,10
SKU_00350,Brand_EB Cycling Item 350,Sports & Outdoors,Cycling,Brand_EB,46.43,83.67,1.55,SUPP_041,19,41,6
SKU_00351,Brand_BC Accessories Item 351,Apparel,Accessories,Brand_BC,91.84,164.28,1.64,SUPP_040,10,25,5
SKU_00352,Brand_JB Cosmetics Item 352,Health & Beauty,Cosmetics,Brand_JB,46.33,86.68,0.34,SUPP_031,9,30,6
SKU_00353,Brand_JE Men's Wear Item 353,Apparel,Men's Wear,Brand_JE,54.48,100.98,1.14,SUPP_038,30,490,53
SKU_00354,Brand_CD Snacks Item 354,Groceries & Essentials,Snacks,Brand_CD,7.7,10.16,1.33,SUPP_010,8,24,5
SKU_00355,Brand_ID Footwear Item 355,Apparel,Footwear,Brand_ID,12.3,35.02,1.22,SUPP_033,21,343,44
SKU_00356,Brand_JC Footwear Item 356,Apparel,Footwear,Brand_JC,54.41,99.79,1.02,SUPP_026,27,97,11
SKU_00357,Brand_FA Accessories Item 357,Electronics,Accessories,Brand_FA,57.79,97.7,3.68,SUPP_006,8,41,8
SKU_00358,Brand_GD Women's Wear Item 358,Apparel,Women's Wear,Brand_GD,18.83,39.16,2.0,SUPP_008,24,44,6
SKU_00359,Brand_DE Beverages Item 359,Groceries & Essentials,Beverages,Brand_DE,23.73,34.95,1.49,SUPP_024,7,10,2
SKU_00360,Brand_IB Sportswear Item 360,Apparel,Sportswear,Brand_IB,7.86,19.74,0.39,SUPP_043,17,113,16
SKU_00361,Brand_FD Footwear Item 361,Apparel,Footwear,Brand_FD,97.36,162.3,3.57,SUPP_003,11,436,73
SKU_00362,Brand_BB Computers Item 362,Electronics,Computers,Brand_BB,213.28,291.42,0.15,SUPP_049,9,141,26
SKU_00363,Brand_DC Beverages Item 363,Groceries & Essentials,Beverages,Brand_DC,9.71,13.17,0.77,SUPP_045,6,51,11
SKU_00364,Brand_IE Haircare Item 364,Health & Beauty,Haircare,Brand_IE,7.46,17.61,0.47,SUPP_020,13,25,4
SKU_00365,Brand_IE Outdoor Recreation Item 365,Sports & Outdoors,Outdoor Recreation,Brand_IE,194.6,333.4,0.96,SUPP_041,28,71,8
SKU_00366,Brand_DD Footwear Item 366,Apparel,Footwear,Brand_DD,26.85,71.31,4.49,SUPP_045,17,43,6
SKU_00367,Brand_DE Bedding Item 367,Home & Kitchen,Bedding,Brand_DE,85.69,140.68,0.54,SUPP_015,22,48,6
SKU_00368,Brand_JA Cosmetics Item 368,Health & Beauty,Cosmetics,Brand_JA,4.37,13.87,1.16,SUPP_027,7,12,3
SKU_00369,Brand_HA Oral Care Item 369,Health & Beauty,Oral Care,Brand_HA,43.52,94.23,2.71,SUPP_034,6,59,13
SKU_00370,Brand_EC Personal Care Item 370,Groceries & Essentials,Personal Care,Brand_EC,3.38,4.1,2.28,SUPP_045,11,42,7
SKU_00371,Brand_BE Computers Item 371,Electronics,Computers,Brand_BE,78.12,113.36,0.64,SUPP_040,9,87,16
SKU_00372,Brand_FC Wearables Item 372,Electronics,Wearables,Brand_FC,69.5,112.57,2.13,SUPP_012,11,65,11
SKU_00373,Brand_EE Household Supplies Item 373,Groceries & Essentials,Household Supplies,Brand_EE,30.28,37.21,0.8,SUPP_048,13,1608,249
SKU_00374,Brand_EA Household Supplies Item 374,Groceries & Essentials,Household Supplies,Brand_EA,25.52,30.59,1.28,SUPP_008,12,16,3
SKU_00375,Brand_DB Men's Wear Item 375,Apparel,Men's Wear,Brand_DB,56.38,117.58,0.77,SUPP_011,25,50,6
SKU_00376,Brand_HB Small Appliances Item 376,Home & Kitchen,Small Appliances,Brand_HB,100.33,197.38,0.38,SUPP_038,23,281,34
SKU_00377,Brand_BA Vitamins & Supplements Item 377,Health & Beauty,Vitamins & Supplements,Brand_BA,10.33,19.91,2.95,SUPP_001,21,27,4
SKU_00378,Brand_CC Audio Item 378,Electronics,Audio,Brand_CC,89.24,160.99,3.01,SUPP_006,23,116,14
SKU_00379,Brand_DB Beverages Item 379,Groceries & Essentials,Beverages,Brand_DB,17.23,23.01,0.83,SUPP_003,6,17,4
SKU_00380,Brand_GE Wearables Item 380,Electronics,Wearables,Brand_GE,226.86,361.93,2.88,SUPP_040,10,37,7
SKU_00381,Brand_GC Beverages Item 381,Groceries & Essentials,Beverages,Brand_GC,19.47,25.48,0.65,SUPP_049,8,14,3
SKU_00382,Brand_DD Camping Item 382,Sports & Outdoors,Camping,Brand_DD,47.67,90.95,2.58,SUPP_012,13,54,9
SKU_00383,Brand_HB Footwear Item 383,Apparel,Footwear,Brand_HB,24.0,54.08,1.37,SUPP_008,25,592,69
SKU_00384,Brand_DA Personal Care Item 384,Groceries & Essentials,Personal Care,Brand_DA,3.48,4.7,0.61,SUPP_008,13,23,4
SKU_00385,Brand_AE Beverages Item 385,Groceries & Essentials,Beverages,Brand_AE,16.47,19.69,2.4,SUPP_028,4,14,4
SKU_00386,Brand_AB Small Appliances Item 386,Home & Kitchen,Small Appliances,Brand_AB,45.99,99.74,1.64,SUPP_030,28,142,16
SKU_00387,Brand_FD Smart Home Item 387,Electronics,Smart Home,Brand_FD,94.39,135.87,0.95,SUPP_020,14,19,3
SKU_00388,Brand_AB Beverages Item 388,Groceries & Essentials,Beverages,Brand_AB,16.87,25.78,1.32,SUPP_006,4,23,6
SKU_00389,Brand_JD Packaged Foods Item 389,Groceries & Essentials,Packaged Foods,Brand_JD,4.12,5.65,1.19,SUPP_012,5,12,3
SKU_00390,Brand_HC Women's Wear Item 390,Apparel,Women's Wear,Brand_HC,16.32,36.18,0.38,SUPP_022,24,349,42
SKU_00391,Brand_ID Sportswear Item 391,Apparel,Sportswear,Brand_ID,51.13,116.77,0.57,SUPP_019,11,56,10
SKU_00392,Brand_BE Footwear Item 392,Apparel,Footwear,Brand_BE,58.49,130.71,0.66,SUPP_009,13,25,4
SKU_00393,Brand_AA Wearables Item 393,Electronics,Wearables,Brand_AA,43.91,61.07,4.44,SUPP_019,25,221,26
SKU_00394,Brand_GD Sportswear Item 394,Apparel,Sportswear,Brand_GD,62.87,126.26,0.12,SUPP_030,13,171,27
SKU_00395,Brand_AA Packaged Foods Item 395,Groceries & Essentials,Packaged Foods,Brand_AA,13.27,19.46,0.41,SUPP_010,8,184,35
SKU_00396,Brand_FB Accessories Item 396,Electronics,Accessories,Brand_FB,33.19,55.29,3.79,SUPP_050,21,40,5
SKU_00397,Brand_FB Beverages Item 397,Groceries & Essentials,Beverages,Brand_FB,36.06,44.84,1.29,SUPP_026,11,22,4
SKU_00398,Brand_EC Cookware Item 398,Home & Kitchen,Cookware,Brand_EC,121.22,187.29,0.53,SUPP_047,20,39,5
SKU_00399,Brand_JE Footwear Item 399,Apparel,Footwear,Brand_JE,21.72,48.18,1.46,SUPP_003,25,54,7
SKU_00400,Brand_HA Vitamins & Supplements Item 400,Health & Beauty,Vitamins & Supplements,Brand_HA,43.12,95.69,1.18,SUPP_013,18,37,5
SKU_00401,Brand_BD Cookware Item 401,Home & Kitchen,Cookware,Brand_BD,117.78,201.93,3.11,SUPP_006,7,74,15
SKU_00402,Brand_EA Storage & Org Item 402,Home & Kitchen,Storage & Org,Brand_EA,96.81,161.26,1.93,SUPP_002,14,39,6
SKU_00403,Brand_CE Household Supplies Item 403,Groceries & Essentials,Household Supplies,Brand_CE,15.24,20.32,2.41,SUPP_028,12,16,3
SKU_00404,Brand_IC Accessories Item 404,Apparel,Accessories,Brand_IC,96.23,167.75,2.27,SUPP_024,23,28,4
